69.033333	20876.484690
70.036754	1341.488895
70.064946	10628.187237
71.012599	3908.338850
71.048868	3715.196508
72.080508	15213.188787
73.028197	10483.816947
73.083521	1443.648415
74.060316	3364.411282
74.096231	26781.738037
75.043714	8059.131359
75.099343	1994.364623
76.075286	2492.112576
77.038500	10560.321874
78.038996	1844.714940
79.054258	8369.370124
80.049701	19043.029007
81.033781	111202.571381
81.105200	3541.128149
82.037174	6460.527589
82.065172	21488.446706
83.012528	2051.726694
83.058471	71210.830808
84.045249	22546.737571
84.080893	77502.335543
84.109034	2767.707786
85.028610	119871.028261
85.079952	11251.394793
86.032267	5313.410674
86.060133	15321.437602
86.096352	14961.672440
87.007517	2706.181961
87.044112	23759.446754
88.045464	1677.197019
89.023380	4783.653629
89.059220	11622.046729
89.107506	1497.793038
90.055237	5619.618833
90.091223	128192.617940
90.120152	3474.364350
90.166426	2908.768105
91.054149	16557.201052
91.094467	8503.524199
92.055205	2362.017064
93.033501	25682.324657
93.069627	9321.408127
94.037337	2852.022175
94.065126	30892.978012
95.014697	8514.135554
95.055954	58919.008567
95.085175	16408.656924
96.044322	116171.158331
96.080435	31434.235012
96.119195	3367.812201
97.028283	472535.948311
97.076107	52162.806709
97.102682	12584.635442
97.163599	6142.529712
97.219321	3823.429557
97.283576	1812.521399
98.031831	26724.340067
98.060235	32863.417873
98.096190	25760.243786
99.007985	2229.384379
99.044254	100381.991556
99.092422	13368.718416
100.048078	12433.230482
100.075695	48869.947855
100.111633	12778.988428
101.024457	7968.195456
101.074647	6594.988770
101.097649	11676.967440
102.055768	16336.070864
102.091479	24541.875997
102.127442	8173.709684
103.054034	292399.223414
103.087898	8622.627876
103.130262	7579.312643
103.196311	3285.927742
104.066878	54260.424930
104.106779	12206.442588
105.033671	145719.079473
105.070008	98056.832198
105.104661	10672.054072
106.038718	18626.256073
106.084389	29747.453634
107.049609	55599.277751
107.070312	30030.236152
108.048107	9822.619178
108.081041	17491.645948
109.028859	98061.026897
109.075509	18574.920297
109.101529	21415.327487
110.033641	8381.865895
110.060633	134063.720689
110.096732	17871.250733
110.144110	3497.527756
111.008981	1104.918173
111.045002	202284.254050
111.091655	19790.974780
111.133715	4452.205301
112.050610	136022.094252
112.080559	60557.245093
112.111356	16604.986725
113.023860	128362.077257
113.070516	87805.916764
113.105110	8768.250116
113.131076	5657.343962
114.029284	10772.537820
114.060622	24274.952494
114.091717	18966.364354
114.127648	4432.048603
115.039464	596612.013283
115.086938	20751.034974
115.126772	13513.205929
115.189293	6629.560531
115.247009	3872.165807
115.319499	2082.180547
115.422724	758.162536
116.018232	4000.410281
116.044746	42337.107485
116.070586	46960.768170
116.107063	10981.167498
116.143569	5124.811704
117.054831	52791.306771
117.091644	5191.847224
117.141608	1665.141204
118.067537	20141.426122
118.086442	37434.373581
118.122560	3286.283167
119.049734	67275.676210
120.056400	33996.249670
120.102317	26211.613728
120.139361	1484.584410
121.040147	17535.921499
121.065460	34854.528931
121.101979	13601.374178
122.061287	55038.975668
122.097502	11062.026653
123.008465	6370.467133
123.045616	176532.168677
123.085837	24353.396426
123.117434	17164.833346
123.197410	2700.032585
124.050498	41832.306603
124.076618	84595.946996
